anio_ocu,mes_ocu,día_ocu,hora_ocu,depto_ocu,edad_per,delito_com
2016,6,28,7,1,1,5
2016,6,28,6,1,1,5
2016,6,28,16,1,1,9
2016,6,28,14,2,1,6
2016,6,28,8,1,1,9
2016,6,28,9,1,1,5
2016,6,28,12,2,1,7
2016,6,28,8,1,2,9
2016,6,28,22,2,1,6
2016,6,28,8,2,1,7
2016,6,28,11,2,1,5
2016,6,28,9,2,1,7
2016,6,29,19,1,1,6
2016,6,29,16,1,1,5
2016,6,29,22,2,1,8
2016,6,29,19,1,1,7
2016,6,29,19,1,1,7
2016,6,29,23,1,1,6
2016,6,29,9,2,1,10
2016,6,29,19,1,1,9
2016,6,29,20,1,1,6
2016,6,29,9,2,1,12
2016,6,29,4,2,1,6
2016,7,29,14,2,1,7
2016,6,30,10,1,1,6
2016,6,30,20,1,1,6
2016,6,30,21,1,1,10
2016,6,30,15,1,1,10
2016,6,30,99,1,1,11
2016,6,30,12,1,1,9
2016,6,30,15,1,1,6
2016,6,30,20,1,1,6
2016,6,30,20,2,1,5
2016,6,30,21,2,2,4
2016,6,30,19,2,1,15
2016,6,30,18,2,1,5
2016,6,30,18,1,1,6
2016,6,30,10,2,1,7
2016,6,30,17,2,1,6
2016,6,30,20,2,1,8
2016,7,30,19,2,2,7
2016,7,1,11,1,1,8
2016,7,1,18,1,1,9
2016,7,1,13,1,1,5
2016,7,1,7,1,1,5
2016,7,1,10,1,2,6
2016,7,1,13,2,1,7
2016,7,1,7,2,1,12
2016,7,1,14,2,1,10
2016,7,1,20,2,1,5
2016,7,1,2,2,1,5
2016,7,1,12,2,2,10
2016,7,1,23,1,1,5
2016,7,1,20,2,1,8
2016,7,1,19,1,1,8
2016,7,1,22,1,1,6
2016,7,1,11,2,1,12
2016,7,1,20,1,1,6
2016,7,2,17,1,1,7
2016,7,2,19,2,1,7
2016,7,2,10,1,1,7
2016,7,2,21,1,1,6
2016,7,2,17,1,1,5
2016,7,2,21,1,1,5
2016,7,2,0,1,1,5
2016,7,2,12,2,1,12
2016,7,2,13,2,1,7
2016,7,2,11,2,2,4
2016,7,2,16,2,2,13
2016,7,2,3,2,1,6
2016,7,2,17,2,2,8
2016,7,2,8,2,1,10
2016,7,2,10,2,1,5
2016,7,2,12,2,1,6
2016,7,2,19,2,2,6
2016,7,2,22,2,1,8
2016,7,2,10,2,1,5
2016,7,2,20,2,1,6
2016,7,3,9,1,1,8
2016,7,3,14,1,1,6
2016,7,3,20,1,1,6
2016,7,3,9,1,2,6
2016,7,3,15,2,2,6
2016,7,3,19,1,2,5
2016,7,3,10,1,1,5
2016,7,3,17,1,2,7
2016,7,3,19,1,2,7
2016,7,3,21,1,1,5
2016,7,3,12,1,2,7
2016,7,3,23,1,1,8
2016,7,3,1,1,1,4
2016,7,3,20,2,1,5
2016,7,3,19,2,1,5
2016,7,3,20,1,1,10
2016,7,3,20,1,2,4
2016,7,3,22,1,1,7
2016,7,3,23,2,1,7
2016,7,3,20,2,1,5
2016,7,3,0,1,1,4
2016,7,3,18,1,1,7
2016,7,3,15,1,1,6
2016,7,4,14,2,1,5
2016,7,4,20,2,1,5
2016,7,4,9,2,1,6
2016,7,4,9,2,1,18
2016,7,4,15,1,1,18
2016,7,5,11,2,1,7
2016,7,5,11,2,1,8
2016,7,5,8,2,1,7
2016,7,5,99,2,1,9
2016,7,5,22,2,1,6
2016,7,5,7,1,1,10
2016,7,5,99,1,1,8
2016,7,5,99,1,1,5
2016,7,5,21,1,1,9
2016,7,5,16,1,1,8
2016,7,5,20,1,1,6
2016,7,5,20,1,1,5
2016,7,5,13,1,1,6
2016,7,5,13,2,1,6
2016,7,5,9,1,1,6
2016,7,5,11,1,1,10
2016,7,5,6,1,1,4
2016,7,5,21,1,1,18
2016,7,6,10,1,1,5
2016,7,6,1,1,1,7
2016,7,6,12,1,1,5
2016,7,6,21,2,1,6
2016,7,6,22,2,1,7
2016,7,6,6,2,1,9
2016,7,6,15,1,1,6
2016,7,6,18,1,1,8
2016,7,6,21,1,1,6
2016,7,6,7,1,1,5
2016,7,6,7,1,1,5
2016,7,6,18,1,1,7
2016,7,6,5,2,1,6
2016,7,6,14,2,2,5
2016,7,6,1,2,1,7
2016,7,6,6,2,1,6
2016,7,6,5,2,1,6
2016,7,6,10,1,1,5
2016,7,6,3,2,1,6
2016,7,6,8,1,2,6
2016,7,6,15,2,1,5
2016,7,6,20,1,1,7
2016,7,6,22,2,1,9
2016,7,6,8,2,1,5
2016,7,6,14,2,1,5
2016,7,6,3,2,1,5
2016,7,6,18,2,1,5
2016,7,7,10,1,1,5
2016,7,7,10,1,1,8
2016,7,7,12,1,1,7
2016,7,7,22,1,1,8
2016,7,7,20,1,1,5
2016,7,7,17,1,1,5
2016,7,7,20,2,1,5
2016,7,7,13,1,2,5
2016,7,7,8,1,2,6
2016,7,7,16,1,1,5
2016,7,8,21,1,1,11
2016,7,8,14,1,1,18
2016,7,8,21,1,1,5
2016,7,8,19,2,1,7
2016,7,8,12,2,1,13
2016,7,8,13,1,1,6
2016,7,8,15,2,1,4
2016,7,8,10,1,1,9
2016,7,8,9,2,2,8
2016,7,8,20,1,1,9
2016,7,8,13,2,2,7
2016,7,8,19,2,1,5
2016,7,8,22,2,2,7
2016,7,8,17,2,1,6
2016,7,8,18,1,2,11
2016,7,8,23,1,1,6
2016,7,8,8,2,1,4
2016,7,9,3,1,1,7
2016,7,9,13,2,1,11
2016,7,9,21,1,1,7
2016,7,9,19,1,1,7
2016,7,9,7,2,1,9
2016,7,9,14,2,1,5
2016,7,9,5,2,1,9
2016,7,9,7,2,1,6
2016,7,9,11,2,1,12
2016,7,9,17,2,1,7
2016,7,9,7,2,2,8
2016,7,9,10,2,1,5
2016,7,9,23,2,1,8
2016,7,9,11,2,1,5
2016,7,9,15,2,1,7
2016,7,9,19,1,2,9
2016,7,9,20,2,1,6
2016,7,9,22,1,1,6
2016,7,10,21,1,1,5
2016,7,10,3,1,1,5
2016,7,10,0,1,1,9
2016,7,10,20,2,1,10
2016,7,10,21,1,1,9
2016,7,10,22,1,1,6
2016,7,10,3,2,1,5
2016,7,10,0,1,1,5
2016,7,10,10,2,1,4
2016,7,10,3,2,1,5
2016,7,10,23,1,1,7
2016,7,10,0,1,1,6
2016,7,10,12,2,1,10
2016,7,10,5,1,1,4
2016,7,10,6,1,1,11
2016,7,10,9,1,2,8
2016,7,10,14,1,1,8
2016,7,10,10,1,1,5
2016,7,10,23,1,1,9
2016,7,10,12,1,1,5
2016,7,10,2,1,2,6
2016,7,10,6,1,1,4
2016,7,10,11,1,1,5
2016,7,10,19,2,1,6
2016,7,10,12,2,2,8
2016,7,10,9,2,1,8
2016,7,10,0,2,1,8
2016,7,10,11,1,1,7
2016,7,10,8,2,2,5
2016,7,10,10,1,1,9
2016,7,10,7,2,1,7
2016,7,10,10,2,1,8
2016,7,10,8,2,1,5
2016,7,10,20,1,1,6
2016,7,11,11,1,1,7
2016,7,11,13,1,1,6
2016,7,11,10,1,1,8
2016,7,11,13,1,1,7
2016,7,11,12,1,1,6
2016,7,11,20,1,1,18
2016,7,11,21,1,1,5
2016,7,11,20,1,1,5
2016,7,11,22,1,1,6
2016,7,11,20,1,1,4
2016,7,11,21,1,1,7
2016,7,11,6,2,2,4
2016,7,11,13,2,1,6
2016,7,11,18,2,1,7
2016,7,11,20,1,1,4
2016,7,11,17,1,1,9
2016,7,11,20,1,1,6
2016,7,11,23,1,1,6
2016,7,11,23,1,1,6
2016,7,11,18,2,1,11
2016,7,11,17,2,1,6
2016,7,11,18,2,1,10
2016,7,11,18,1,1,5
2016,7,11,6,2,1,10
2016,7,12,9,2,1,4
2016,7,12,7,1,2,7
2016,7,12,10,1,1,7
2016,7,12,6,2,2,6
2016,7,12,20,1,1,6
2016,7,12,20,1,2,6
2016,7,12,6,2,1,6
2016,7,12,21,1,1,5
2016,7,12,21,2,1,5
2016,7,12,20,1,1,4
2016,7,13,10,1,1,7
2016,7,13,11,1,1,8
2016,7,13,14,1,1,7
2016,7,13,18,1,1,6
2016,7,13,17,1,1,5
2016,7,13,13,2,1,5
2016,7,13,4,2,1,7
2016,7,13,6,2,1,6
2016,7,13,18,2,1,6
2016,7,13,19,2,1,6
2016,7,13,21,1,1,5
2016,7,13,2,1,1,4
2016,7,13,21,1,2,7
2016,7,13,20,1,1,5
2016,7,14,12,1,1,12
2016,7,14,18,1,1,5
2016,7,14,21,1,1,8
2016,7,14,20,1,1,5
2016,7,14,7,1,1,6
2016,7,14,17,1,1,6
2016,7,14,12,1,2,11
2016,7,14,11,1,1,5
2016,7,14,17,1,1,8
2016,7,14,17,1,1,8
2016,7,14,19,1,1,6
2016,7,14,8,1,1,12
2016,7,14,12,1,1,11
2016,7,14,6,2,1,8
2016,7,14,14,2,1,10
2016,7,14,19,2,1,4
2016,7,14,22,1,1,9
2016,7,14,22,1,1,7
2016,7,14,19,1,1,8
2016,7,15,20,1,1,5
2016,7,15,14,1,1,9
2016,7,15,6,1,1,8
2016,7,15,13,1,1,11
2016,7,15,18,1,1,4
2016,7,15,12,2,1,10
2016,7,15,19,1,1,7
2016,7,15,1,1,1,8
2016,7,15,18,1,1,4
2016,7,15,15,2,1,8
2016,7,15,16,1,2,7
2016,7,15,5,2,1,6
2016,7,15,22,1,2,9
2016,7,15,19,1,1,7
2016,7,15,17,2,1,6
2016,7,15,17,2,1,5
2016,7,15,17,2,1,7
2016,7,15,17,2,1,8
2016,7,15,17,1,1,18
2016,7,15,17,1,1,7
2016,7,16,0,1,1,6
2016,7,16,4,1,2,10
2016,7,16,6,1,2,7
2016,7,16,1,2,1,8
2016,7,16,18,1,1,7
2016,7,16,19,2,1,7
2016,7,16,7,1,1,12
2016,7,16,10,2,1,8
2016,7,16,8,1,2,7
2016,7,16,6,1,1,8
2016,7,16,7,1,1,5
2016,7,16,21,1,1,10
2016,7,16,21,1,1,5
2016,7,16,19,1,1,6
2016,7,16,10,2,1,5
2016,7,16,11,2,1,7
2016,7,16,21,2,1,5
2016,7,16,23,2,1,6
2016,7,16,18,2,1,8
2016,7,16,22,2,1,9
2016,7,16,16,1,1,13
2016,7,16,20,1,1,10
2016,7,16,21,2,1,5
2016,7,16,21,2,1,5
2016,7,16,19,1,1,6
2016,7,16,22,2,1,5
2016,7,16,21,2,1,6
2016,7,16,21,1,1,5
2016,7,16,1,1,1,6
2016,7,17,6,1,1,6
2016,7,17,8,2,1,14
2016,7,17,1,1,1,7
2016,7,17,6,1,2,6
2016,7,17,12,2,1,10
2016,7,17,10,2,1,4
2016,7,17,22,1,1,6
2016,7,17,19,2,1,5
2016,7,17,13,2,1,7
2016,7,17,20,2,1,7
2016,7,17,19,2,1,11
2016,7,17,21,2,1,6
2016,7,17,14,2,1,5
2016,7,17,20,1,1,7
2016,7,18,12,1,1,5
2016,7,18,8,1,1,5
2016,7,18,20,1,1,7
2016,7,18,9,1,1,4
2016,7,18,10,1,1,9
2016,7,18,12,2,1,9
2016,7,18,10,2,2,7
2016,7,18,16,1,1,5
2016,7,18,15,1,1,5
2016,7,18,7,1,1,4
2016,7,18,14,2,1,9
2016,7,18,13,1,2,7
2016,7,18,11,2,1,7
2016,7,18,9,2,1,10
2016,7,18,21,1,1,5
2016,7,18,20,1,1,9
2016,7,18,21,1,2,6
2016,7,18,20,2,1,4
2016,7,18,9,1,1,7
2016,7,18,16,1,1,5
2016,7,18,5,2,1,5
2016,7,18,17,1,1,10
2016,7,18,20,1,1,4
2016,7,19,21,1,1,10
2016,7,19,3,1,1,8
2016,7,19,20,2,1,10
2016,7,19,6,1,1,4
2016,7,19,20,2,1,13
2016,7,19,18,2,1,11
2016,7,19,19,1,1,5
2016,7,19,21,2,2,9
2016,7,20,12,1,1,5
2016,7,20,22,2,1,6
2016,7,20,99,2,2,15
2016,7,20,9,1,1,6
2016,7,20,18,2,2,5
2016,7,20,17,1,1,7
2016,7,20,21,1,1,6
2016,7,20,17,1,2,6
2016,7,20,20,2,1,5
2016,7,20,20,2,1,5
2016,7,20,23,1,1,5
2016,7,20,16,2,1,6
2016,7,20,17,2,1,5
2016,7,20,19,2,1,5
2016,7,20,12,1,1,6
2016,7,20,20,2,1,6
2016,7,20,19,2,1,8
2016,7,20,20,2,2,9
2016,7,21,18,1,1,5
2016,7,21,5,1,1,5
2016,7,21,18,2,2,6
2016,7,21,18,1,2,7
2016,7,21,11,1,1,6
2016,7,21,21,1,1,12
2016,7,21,10,1,1,7
2016,7,21,17,2,1,11
2016,7,21,22,2,1,5
2016,7,22,8,1,1,5
2016,7,22,18,1,1,6
2016,7,22,14,1,1,5
2016,7,22,12,1,1,7
2016,7,22,6,1,1,7
2016,7,22,99,1,1,7
2016,7,22,20,1,1,7
2016,7,22,20,1,1,7
2016,7,22,10,1,2,10
2016,7,22,20,1,1,7
2016,7,22,12,1,1,6
2016,7,22,15,1,1,8
2016,7,22,18,1,1,6
2016,7,22,22,1,1,6
2016,7,22,17,1,1,6
2016,7,22,6,1,1,5
2016,7,23,17,1,1,4
2016,7,23,22,1,1,5
2016,7,23,13,2,1,6
2016,7,23,9,1,1,9
2016,7,23,20,2,1,5
2016,7,23,18,1,1,18
2016,7,23,20,1,1,5
2016,7,23,14,1,1,5
2016,7,23,14,1,1,9
2016,7,23,2,2,1,6
2016,7,23,17,2,1,12
2016,7,23,19,1,1,6
2016,7,23,14,2,1,12
2016,7,23,15,2,1,6
2016,7,23,19,2,1,6
2016,7,23,12,2,1,6
2016,7,23,11,1,1,7
2016,7,23,14,1,1,8
2016,7,23,5,2,1,11
2016,7,24,20,1,1,7
2016,7,24,19,1,1,6
2016,7,24,19,2,1,9
2016,7,24,21,2,1,11
2016,7,24,22,1,2,5
2016,7,24,23,1,1,5
2016,7,24,22,1,1,8
2016,7,24,3,1,1,7
2016,7,24,0,2,1,7
2016,7,24,17,2,1,6
2016,7,24,20,1,1,5
2016,7,24,0,1,1,6
2016,7,24,10,1,1,6
2016,7,24,20,1,1,8
2016,7,24,18,2,2,9
2016,7,24,19,2,1,4
2016,7,24,23,2,1,5
2016,7,24,21,2,1,10
2016,7,25,19,1,1,6
2016,7,25,14,1,1,5
2016,7,25,19,1,1,5
2016,7,25,4,2,1,8
2016,7,25,11,1,1,5
2016,7,25,9,2,1,7
2016,7,25,7,1,1,5
2016,7,25,9,2,2,7
2016,7,25,11,1,1,8
2016,7,25,19,1,1,6
2016,7,25,7,2,1,5
2016,7,25,15,1,1,5
2016,7,25,12,1,1,6
2016,7,25,19,1,1,5
2016,7,25,10,2,1,5
2016,7,26,10,1,1,6
2016,7,26,11,1,1,5
2016,7,26,21,1,1,6
2016,7,26,22,1,1,5
2016,7,26,10,1,1,8
2016,7,26,8,1,1,6
2016,7,26,14,1,1,7
2016,7,26,20,1,1,5
2016,7,26,15,1,1,5
2016,7,26,13,1,1,6
2016,7,26,19,1,2,5
2016,7,26,13,1,2,7
2016,7,26,10,1,1,11
2016,7,26,22,1,1,4
2016,7,26,18,2,1,14
2016,7,26,8,1,1,8
2016,7,26,10,2,2,9
2016,7,26,23,1,1,6
2016,7,27,9,1,1,5
2016,7,27,11,2,1,4
2016,7,27,7,1,1,10
2016,7,27,6,2,2,5
2016,7,27,16,1,1,9
2016,7,27,7,1,1,6
2016,7,27,21,1,1,6
2016,7,27,20,1,1,5
2016,7,27,18,1,1,6
2016,7,27,7,2,1,9
2016,7,27,5,1,1,5
2016,7,28,19,1,1,7
2016,7,28,14,1,1,5
2016,7,28,18,1,1,7
2016,7,28,19,1,1,5
2016,7,28,19,1,2,5
2016,7,28,23,1,1,8
2016,7,28,12,1,2,7
2016,7,28,12,2,1,6
2016,7,28,8,2,2,14
2016,7,28,20,1,1,8
2016,7,28,9,1,1,18
2016,7,28,21,2,1,7
2016,7,28,14,2,1,5
2016,7,28,6,2,1,8
2016,7,28,8,2,1,5
2016,7,28,21,2,2,9
2016,7,28,1,2,1,5
2016,7,28,19,1,1,11
2016,7,28,22,1,1,5
2016,7,28,0,1,1,5
2016,7,29,13,1,1,6
2016,7,29,20,2,1,5
2016,7,29,16,2,1,5
2016,7,29,17,1,1,7
2016,7,29,19,1,1,6
2016,7,29,8,2,1,7
2016,7,29,22,1,1,6
2016,7,29,21,1,1,6
2016,7,29,2,2,1,11
2016,7,29,15,1,1,5
2016,7,29,14,1,1,10
2016,7,29,21,1,1,7
2016,7,30,2,1,1,7
2016,7,30,14,1,1,7
2016,7,30,15,1,1,4
2016,7,30,13,1,1,6
2016,7,30,0,1,1,7
2016,7,30,16,2,1,5
2016,7,30,16,2,1,4
2016,7,30,8,2,1,5
2016,7,30,18,1,1,6
2016,7,30,9,2,1,6
2016,7,30,5,2,2,6
2016,7,30,9,2,1,6
2016,7,30,16,1,1,7
2016,7,31,11,1,1,18
2016,7,31,12,2,1,7
2016,7,31,15,2,1,5
2016,7,31,1,2,1,5
2016,7,31,11,2,1,4
2016,7,31,6,2,2,8
2016,7,31,3,2,1,5
2016,7,31,6,2,1,5
2016,7,31,9,1,1,5
2016,7,31,7,2,1,4
2016,7,31,19,2,2,8
2016,7,30,19,2,1,4
2016,7,30,19,2,1,7
2016,7,30,21,1,2,9
2016,7,30,22,1,2,7
2016,7,30,10,2,1,8
2016,8,1,15,1,1,15
2016,8,1,19,1,1,5
2016,8,1,5,1,1,5
2016,8,1,0,1,1,7
2016,8,1,19,2,1,6
2016,8,1,14,1,1,12
2016,8,1,5,1,1,7
2016,8,1,18,2,1,6
2016,8,1,8,1,2,5
2016,8,1,22,1,2,8
2016,8,1,15,1,1,5
2016,8,1,16,1,1,5
2016,8,1,14,1,1,5
2016,8,1,20,1,2,9
2016,8,1,20,1,1,6
2016,8,1,3,2,1,8
2016,8,1,13,2,1,6
2016,8,1,1,1,1,5
2016,8,1,21,1,2,5
2016,8,1,21,1,1,12
2016,8,1,19,1,1,10
2016,8,1,18,1,1,8
2016,8,1,20,1,1,7
2016,8,1,13,1,1,8
2016,8,1,18,1,2,5
2016,8,1,23,1,1,7
2016,8,1,19,1,1,5
2016,8,1,9,1,1,7
2016,8,1,20,2,1,7
2016,8,1,2,1,2,8
2016,8,1,22,1,1,5
2016,8,1,21,2,1,6
2016,8,1,7,2,1,4
2016,8,1,19,1,2,4
2016,8,2,6,1,1,8
2016,8,2,16,1,1,4
2016,8,2,20,1,1,6
2016,8,2,14,1,1,7
2016,8,2,14,1,1,6
2016,8,2,20,1,1,18
2016,8,2,20,1,1,18
2016,8,2,21,1,1,4
2016,8,2,6,2,1,14
2016,8,2,8,1,2,6
2016,8,2,21,2,1,8
2016,8,2,13,2,2,6
2016,8,2,1,1,1,7
2016,8,2,21,1,2,6
2016,8,2,12,2,1,8
2016,8,2,7,1,1,5
2016,8,2,7,1,1,7
2016,8,3,21,1,2,18
2016,8,3,18,1,1,8
2016,8,3,20,1,1,6
2016,8,3,19,2,1,6
2016,8,3,18,2,1,5
2016,8,3,18,1,1,5
2016,8,3,15,1,1,5
2016,8,3,8,2,1,7
2016,8,3,23,2,1,5
2016,8,3,20,2,1,5
2016,8,4,12,1,1,10
2016,8,4,20,1,1,7
2016,8,4,15,1,1,6
2016,8,4,8,1,1,6
2016,8,4,15,1,1,4
2016,8,4,19,1,1,4
2016,8,4,18,1,2,18
2016,8,4,8,1,1,6
2016,8,4,6,1,1,6
2016,8,4,15,1,1,5
2016,8,5,15,1,1,6
2016,8,5,0,1,1,6
2016,8,5,18,1,1,7
2016,8,5,19,2,1,7
2016,8,5,20,2,1,8
2016,8,5,11,2,1,5
2016,8,5,21,2,1,6
2016,8,5,6,1,1,7
2016,8,5,14,1,1,6
2016,8,5,20,2,1,9
2016,8,5,7,2,2,6
2016,8,5,16,1,1,5
2016,8,5,22,1,1,5
2016,8,6,8,1,1,5
2016,8,6,6,2,2,10
2016,8,6,21,1,2,8
2016,8,6,22,1,1,8
2016,8,6,13,1,1,6
2016,8,6,22,2,1,5
2016,8,6,12,2,1,7
2016,8,6,14,2,1,10
2016,8,6,13,1,2,8
2016,8,6,18,1,1,6
2016,8,6,7,1,1,8
2016,8,6,5,2,1,5
2016,8,6,17,1,1,6
2016,8,7,23,1,1,6
2016,8,7,23,1,1,6
2016,8,7,19,2,1,6
2016,8,7,23,1,1,5
2016,8,7,20,2,1,6
2016,8,7,19,2,1,5
2016,8,7,23,1,1,5
2016,8,7,21,2,1,7
2016,8,7,17,2,1,7
2016,8,7,13,1,1,5
2016,8,7,12,2,1,9
2016,8,7,8,2,1,5
2016,8,7,9,2,1,12
2016,8,7,21,2,2,6
2016,8,7,21,1,2,6
2016,8,7,9,1,1,8
2016,8,7,0,2,1,6
2016,8,8,13,1,1,6
2016,8,8,9,1,1,5
2016,8,8,12,2,2,7
2016,8,8,10,1,1,6
2016,8,8,18,1,1,5
2016,8,8,21,1,1,5
2016,8,9,8,1,1,7
2016,8,9,15,1,1,7
2016,8,9,9,1,1,6
2016,8,9,23,2,1,7
2016,8,9,21,1,1,6
2016,8,9,15,1,2,6
2016,8,9,7,1,1,11
2016,8,9,5,1,1,6
2016,8,9,21,1,2,8
2016,8,9,10,1,2,5
2016,8,9,12,2,1,9
2016,8,9,18,1,1,6
2016,8,9,20,1,1,11
2016,8,9,11,1,1,8
2016,8,9,20,2,2,4
2016,8,9,21,2,1,5
2016,8,9,19,1,1,5
2016,8,9,21,2,1,4
2016,8,9,21,1,2,8
2016,8,9,9,1,1,7
2016,8,10,3,1,1,7
2016,8,10,15,1,1,6
2016,8,10,18,1,1,7
2016,8,10,11,1,2,13
2016,8,10,20,1,1,8
2016,8,10,21,1,1,4
2016,8,10,22,1,1,4
2016,8,10,9,1,2,5
2016,8,10,1,2,1,7
2016,8,10,19,2,1,5
2016,8,10,10,2,2,7
2016,8,10,16,2,1,5
2016,8,10,22,2,1,7
2016,8,10,19,1,1,5
2016,8,10,19,2,1,4
2016,8,10,21,2,1,5
2016,8,10,20,2,1,9
2016,8,10,18,2,1,5
2016,8,10,6,1,1,5
2016,8,10,19,2,1,6
2016,8,11,10,1,1,15
2016,8,11,6,1,1,6
2016,8,11,20,1,1,5
2016,8,11,20,1,1,5
2016,8,11,3,2,1,7
2016,8,11,8,2,1,8
2016,8,11,8,2,1,8
2016,8,11,6,2,1,10
2016,8,11,17,1,1,10
2016,8,11,15,1,1,7
2016,8,11,19,1,1,7
2016,8,11,20,1,1,6
2016,8,11,7,2,1,6
2016,8,11,22,1,1,5
2016,8,11,23,1,1,5
2016,8,11,19,1,1,6
2016,8,11,18,1,1,6
2016,8,11,23,1,1,6
2016,8,11,12,1,1,5
2016,8,11,20,1,1,6
2016,8,11,14,1,1,4
2016,8,11,20,1,1,5
2016,8,11,13,1,1,5
2016,8,11,21,2,1,6
2016,8,12,7,1,1,5
2016,8,12,20,1,1,5
2016,8,12,8,1,1,9
2016,8,12,6,1,2,5
2016,8,12,8,2,1,7
2016,8,12,20,2,1,8
2016,8,13,19,1,1,13
2016,8,13,22,1,2,9
2016,8,13,18,1,1,5
2016,8,13,16,2,1,6
2016,8,13,17,2,1,6
2016,8,13,20,1,1,8
2016,8,13,20,2,1,5
2016,8,13,7,1,1,6
2016,8,13,15,2,1,11
2016,8,13,10,1,1,6
2016,8,13,7,1,1,11
2016,8,13,8,1,1,7
2016,8,13,15,1,1,8
2016,8,13,20,1,2,18
2016,8,14,1,1,2,6
2016,8,14,21,2,1,12
2016,8,14,20,1,2,5
2016,8,14,14,1,1,5
2016,8,14,8,1,1,5
2016,8,14,8,1,1,5
2016,8,14,14,1,1,6
2016,8,14,13,2,1,5
2016,8,14,1,1,1,4
2016,8,14,10,2,1,7
2016,8,14,23,1,1,6
2016,8,14,14,1,1,4
2016,8,14,22,2,1,5
2016,8,14,23,2,2,7
2016,8,14,15,2,1,6
2016,8,14,8,2,1,6
2016,8,14,23,2,1,7
2016,8,14,13,2,1,6
2016,8,14,12,2,1,6
2016,8,14,15,2,1,5
2016,8,15,23,1,1,6
2016,8,15,0,1,1,6
2016,8,15,20,1,1,11
2016,8,15,23,2,1,7
2016,8,15,1,2,2,7
2016,8,15,6,1,1,6
2016,8,15,19,2,1,6
2016,8,15,15,2,1,6
2016,8,15,18,2,1,5
2016,8,15,13,2,2,4
2016,8,15,19,1,1,12
2016,8,15,20,2,1,9
2016,8,15,17,2,2,11
2016,8,15,9,2,2,11
2016,8,15,22,1,1,5
2016,8,15,22,1,1,8
2016,8,15,21,1,1,5
2016,8,15,21,1,1,6
2016,8,15,16,2,1,5
2016,8,15,16,1,1,6
2016,8,15,18,1,1,6
2016,8,15,18,2,1,6
2016,8,15,14,1,1,6
2016,8,15,12,1,1,6
2016,8,16,20,1,1,5
2016,8,16,0,1,1,5
2016,8,16,8,1,1,6
2016,8,16,17,1,1,11
2016,8,16,21,2,1,5
2016,8,16,18,2,1,9
2016,8,16,14,1,1,5
2016,8,16,19,1,1,8
2016,8,16,19,1,1,12
2016,8,16,10,1,1,8
2016,8,16,3,2,1,5
2016,8,16,8,1,1,5
2016,8,17,17,1,1,18
2016,8,17,22,1,1,18
2016,8,17,0,1,1,5
2016,8,17,1,1,1,18
2016,8,17,20,2,1,9
2016,8,17,0,2,1,8
2016,8,17,19,2,2,5
2016,8,17,22,2,2,6
2016,8,17,8,1,1,5
2016,8,17,6,1,1,8
2016,8,17,21,1,1,7
2016,8,17,20,2,1,5
2016,8,17,13,2,1,4
2016,8,17,19,1,1,10
2016,8,18,11,1,1,18
2016,8,18,10,1,1,6
2016,8,18,19,1,1,8
2016,8,18,21,1,1,6
2016,8,18,11,1,1,7
2016,8,18,20,1,1,10
2016,8,18,20,1,1,4
2016,8,18,21,2,1,5
2016,8,18,8,1,2,4
2016,8,18,7,2,1,4
2016,8,18,11,1,1,7
2016,8,18,15,1,1,6
2016,8,18,20,1,2,8
2016,8,18,10,2,1,10
2016,8,18,1,1,1,5
2016,8,18,22,1,1,6
2016,8,18,19,2,1,7
2016,8,18,18,1,1,9
2016,8,19,16,1,1,5
2016,8,19,19,1,2,9
2016,8,19,17,2,1,18
2016,8,19,21,1,1,5
2016,8,19,20,1,1,6
2016,8,19,20,2,2,4
2016,8,19,5,2,1,6
2016,8,19,20,1,1,5
2016,8,19,11,2,1,9
2016,8,19,20,2,1,8
2016,8,19,13,1,1,5
2016,8,19,17,1,1,8
2016,8,19,7,1,1,6
2016,8,19,20,2,1,8
2016,8,19,16,1,1,9
2016,8,20,8,1,1,6
2016,8,20,1,1,1,7
2016,8,20,0,1,1,6
2016,8,20,4,1,1,8
2016,8,20,20,1,1,5
2016,8,20,19,1,1,6
2016,8,20,0,2,1,10
2016,8,20,21,2,1,5
2016,8,20,20,1,1,6
2016,8,20,2,1,1,8
2016,8,20,21,1,1,5
2016,8,20,9,1,1,7
2016,8,20,7,1,1,5
2016,8,20,6,1,1,8
2016,8,20,19,1,1,7
2016,8,20,23,1,1,10
2016,8,20,22,1,1,7
2016,8,20,22,1,1,4
2016,8,20,7,1,1,6
2016,8,20,18,2,1,6
2016,8,20,23,2,1,5
2016,8,20,22,2,1,5
2016,8,20,21,2,1,9
2016,8,21,8,1,1,6
2016,8,21,23,1,1,4
2016,8,21,19,2,1,7
2016,8,21,0,2,1,5
2016,8,21,1,2,1,5
2016,8,21,14,1,1,6
2016,8,21,17,2,1,11
2016,8,21,19,2,1,6
2016,8,21,19,1,1,7
2016,8,21,19,2,1,9
2016,8,21,2,2,1,5
2016,8,21,20,1,1,5
2016,8,21,12,2,1,9
2016,8,21,21,2,1,5
2016,8,21,10,1,1,7
2016,8,21,15,2,1,10
2016,8,21,13,2,1,6
2016,8,21,18,2,1,5
2016,8,21,8,1,1,10
2016,8,21,20,1,1,8
2016,8,21,21,2,1,6
2016,8,22,10,1,1,18
2016,8,22,12,1,1,7
2016,8,22,19,1,1,5
